"TokenNumber","TokenPadded","NewWorkID","Title","RepoName","ItemPath","ExpectedImagePath","ExpectedSrcFromItem","FirstImgSrcFound","ResolvedFirstImgPath","LocalImgSrcCount","MatchesExpectedImage","Status","Message"
"300","0300","RE-002071","Light Cult Crypto Club #0300","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0300.html","D:\github\ron-english-light-cult-0001-1000\images\0201-0300\LCCC-0300.png","../images/0201-0300/LCCC-0300.png","../images/0201-0300/LCCC-0300.png","D:\github\ron-english-light-cult-0001-1000\images\0201-0300\LCCC-0300.png","1","YES","OK","Image src resolves to expected local image."
"301","0301","RE-002072","Light Cult Crypto Club #0301","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0301.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0301.png","../images/0301-0400/LCCC-0301.png","../images/0301-0400/LCCC-0301.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0301.png","1","YES","OK","Image src resolves to expected local image."
"302","0302","RE-002073","Light Cult Crypto Club #0302","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0302.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0302.png","../images/0301-0400/LCCC-0302.png","../images/0301-0400/LCCC-0302.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0302.png","1","YES","OK","Image src resolves to expected local image."
"303","0303","RE-002074","Light Cult Crypto Club #0303","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0303.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0303.png","../images/0301-0400/LCCC-0303.png","../images/0301-0400/LCCC-0303.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0303.png","1","YES","OK","Image src resolves to expected local image."
"304","0304","RE-002075","Light Cult Crypto Club #0304","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0304.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0304.png","../images/0301-0400/LCCC-0304.png","../images/0301-0400/LCCC-0304.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0304.png","1","YES","OK","Image src resolves to expected local image."
"305","0305","RE-002076","Light Cult Crypto Club #0305","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0305.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0305.png","../images/0301-0400/LCCC-0305.png","../images/0301-0400/LCCC-0305.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0305.png","1","YES","OK","Image src resolves to expected local image."
"306","0306","RE-002077","Light Cult Crypto Club #0306","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0306.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0306.png","../images/0301-0400/LCCC-0306.png","../images/0301-0400/LCCC-0306.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0306.png","1","YES","OK","Image src resolves to expected local image."
"307","0307","RE-002078","Light Cult Crypto Club #0307","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0307.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0307.png","../images/0301-0400/LCCC-0307.png","../images/0301-0400/LCCC-0307.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0307.png","1","YES","OK","Image src resolves to expected local image."
"308","0308","RE-002079","Light Cult Crypto Club #0308","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0308.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0308.png","../images/0301-0400/LCCC-0308.png","../images/0301-0400/LCCC-0308.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0308.png","1","YES","OK","Image src resolves to expected local image."
"309","0309","RE-002080","Light Cult Crypto Club #0309","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0309.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0309.png","../images/0301-0400/LCCC-0309.png","../images/0301-0400/LCCC-0309.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0309.png","1","YES","OK","Image src resolves to expected local image."
"310","0310","RE-002081","Light Cult Crypto Club #0310","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0310.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0310.png","../images/0301-0400/LCCC-0310.png","../images/0301-0400/LCCC-0310.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0310.png","1","YES","OK","Image src resolves to expected local image."
"311","0311","RE-002082","Light Cult Crypto Club #0311","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0311.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0311.png","../images/0301-0400/LCCC-0311.png","../images/0301-0400/LCCC-0311.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0311.png","1","YES","OK","Image src resolves to expected local image."
"312","0312","RE-002083","Light Cult Crypto Club #0312","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0312.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0312.png","../images/0301-0400/LCCC-0312.png","../images/0301-0400/LCCC-0312.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0312.png","1","YES","OK","Image src resolves to expected local image."
"313","0313","RE-002084","Light Cult Crypto Club #0313","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0313.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0313.png","../images/0301-0400/LCCC-0313.png","../images/0301-0400/LCCC-0313.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0313.png","1","YES","OK","Image src resolves to expected local image."
"314","0314","RE-002085","Light Cult Crypto Club #0314","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0314.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0314.png","../images/0301-0400/LCCC-0314.png","../images/0301-0400/LCCC-0314.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0314.png","1","YES","OK","Image src resolves to expected local image."
"315","0315","RE-002086","Light Cult Crypto Club #0315","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0315.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0315.png","../images/0301-0400/LCCC-0315.png","../images/0301-0400/LCCC-0315.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0315.png","1","YES","OK","Image src resolves to expected local image."
"316","0316","RE-002087","Light Cult Crypto Club #0316","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0316.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0316.png","../images/0301-0400/LCCC-0316.png","../images/0301-0400/LCCC-0316.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0316.png","1","YES","OK","Image src resolves to expected local image."
"317","0317","RE-002088","Light Cult Crypto Club #0317","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0317.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0317.png","../images/0301-0400/LCCC-0317.png","../images/0301-0400/LCCC-0317.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0317.png","1","YES","OK","Image src resolves to expected local image."
"318","0318","RE-002089","Light Cult Crypto Club #0318","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0318.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0318.png","../images/0301-0400/LCCC-0318.png","../images/0301-0400/LCCC-0318.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0318.png","1","YES","OK","Image src resolves to expected local image."
"319","0319","RE-002090","Light Cult Crypto Club #0319","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0319.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0319.png","../images/0301-0400/LCCC-0319.png","../images/0301-0400/LCCC-0319.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0319.png","1","YES","OK","Image src resolves to expected local image."
"320","0320","RE-002091","Light Cult Crypto Club #0320","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0320.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0320.png","../images/0301-0400/LCCC-0320.png","../images/0301-0400/LCCC-0320.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0320.png","1","YES","OK","Image src resolves to expected local image."
"321","0321","RE-002092","Light Cult Crypto Club #0321","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0321.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0321.png","../images/0301-0400/LCCC-0321.png","../images/0301-0400/LCCC-0321.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0321.png","1","YES","OK","Image src resolves to expected local image."
"322","0322","RE-002093","Light Cult Crypto Club #0322","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0322.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0322.png","../images/0301-0400/LCCC-0322.png","../images/0301-0400/LCCC-0322.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0322.png","1","YES","OK","Image src resolves to expected local image."
"324","0324","RE-002094","Light Cult Crypto Club #0324","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0324.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0324.png","../images/0301-0400/LCCC-0324.png","../images/0301-0400/LCCC-0324.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0324.png","1","YES","OK","Image src resolves to expected local image."
"325","0325","RE-002095","Light Cult Crypto Club #0325","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0325.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0325.png","../images/0301-0400/LCCC-0325.png","../images/0301-0400/LCCC-0325.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0325.png","1","YES","OK","Image src resolves to expected local image."
"327","0327","RE-002096","Light Cult Crypto Club #0327","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0327.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0327.png","../images/0301-0400/LCCC-0327.png","../images/0301-0400/LCCC-0327.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0327.png","1","YES","OK","Image src resolves to expected local image."
"328","0328","RE-002097","Light Cult Crypto Club #0328","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0328.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0328.png","../images/0301-0400/LCCC-0328.png","../images/0301-0400/LCCC-0328.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0328.png","1","YES","OK","Image src resolves to expected local image."
"329","0329","RE-002098","Light Cult Crypto Club #0329","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0329.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0329.png","../images/0301-0400/LCCC-0329.png","../images/0301-0400/LCCC-0329.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0329.png","1","YES","OK","Image src resolves to expected local image."
"330","0330","RE-002099","Light Cult Crypto Club #0330","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0330.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0330.png","../images/0301-0400/LCCC-0330.png","../images/0301-0400/LCCC-0330.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0330.png","1","YES","OK","Image src resolves to expected local image."
"331","0331","RE-002100","Light Cult Crypto Club #0331","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0331.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0331.png","../images/0301-0400/LCCC-0331.png","../images/0301-0400/LCCC-0331.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0331.png","1","YES","OK","Image src resolves to expected local image."
"332","0332","RE-002101","Light Cult Crypto Club #0332","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0332.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0332.png","../images/0301-0400/LCCC-0332.png","../images/0301-0400/LCCC-0332.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0332.png","1","YES","OK","Image src resolves to expected local image."
"333","0333","RE-002102","Light Cult Crypto Club #0333","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0333.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0333.png","../images/0301-0400/LCCC-0333.png","../images/0301-0400/LCCC-0333.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0333.png","1","YES","OK","Image src resolves to expected local image."
"334","0334","RE-002103","Light Cult Crypto Club #0334","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0334.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0334.png","../images/0301-0400/LCCC-0334.png","../images/0301-0400/LCCC-0334.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0334.png","1","YES","OK","Image src resolves to expected local image."
"335","0335","RE-002104","Light Cult Crypto Club #0335","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0335.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0335.png","../images/0301-0400/LCCC-0335.png","../images/0301-0400/LCCC-0335.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0335.png","1","YES","OK","Image src resolves to expected local image."
"336","0336","RE-002105","Light Cult Crypto Club #0336","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0336.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0336.png","../images/0301-0400/LCCC-0336.png","../images/0301-0400/LCCC-0336.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0336.png","1","YES","OK","Image src resolves to expected local image."
"337","0337","RE-002106","Light Cult Crypto Club #0337","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0337.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0337.png","../images/0301-0400/LCCC-0337.png","../images/0301-0400/LCCC-0337.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0337.png","1","YES","OK","Image src resolves to expected local image."
"338","0338","RE-002107","Light Cult Crypto Club #0338","ron-english-light-cult-0001-1000","D:\github\ron-english-light-cult-0001-1000\items\lccc-0338.html","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0338.png","../images/0301-0400/LCCC-0338.png","../images/0301-0400/LCCC-0338.png","D:\github\ron-english-light-cult-0001-1000\images\0301-0400\LCCC-0338.png","1","YES","OK","Image src resolves to expected local image."
