"WorkID","CardName","CardNumber","Date","ProjectSeries","Medium","RarityOrCardType","PrintedSetNumber","FileName","LocalImagePath","ImageExists","DetailPage","SourceImageURL"
"RE-011722","Perp Petual","166","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","1/9","Area 54 Cards - 166 - Perp Petual.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 166 - Perp Petual.jpg","True","cards/RE-011722.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20166%20-%20Perp%20Petual.jpg"
"RE-011723","Perp Petual","167","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","2/9","Area 54 Cards - 167 - Perp Petual.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 167 - Perp Petual.jpg","True","cards/RE-011723.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20167%20-%20Perp%20Petual.jpg"
"RE-011724","Perp Petual","168","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","3/9","Area 54 Cards - 168 - Perp Petual.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 168 - Perp Petual.jpg","True","cards/RE-011724.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20168%20-%20Perp%20Petual.jpg"
"RE-011725","Perp Petual","169","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","4/9","Area 54 Cards - 169 - Perp Petual.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 169 - Perp Petual.jpg","True","cards/RE-011725.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20169%20-%20Perp%20Petual.jpg"
"RE-011726","Perp Petual","170","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","5/9","Area 54 Cards - 170 - Perp Petual.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 170 - Perp Petual.jpg","True","cards/RE-011726.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20170%20-%20Perp%20Petual.jpg"
"RE-011727","Perp Petual","171","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","6/9","Area 54 Cards - 171 - Perp Petual.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 171 - Perp Petual.jpg","True","cards/RE-011727.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20171%20-%20Perp%20Petual.jpg"
"RE-011728","Perp Petual","172","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","7/9","Area 54 Cards - 172 - Perp Petual.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 172 - Perp Petual.jpg","True","cards/RE-011728.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20172%20-%20Perp%20Petual.jpg"
"RE-011729","Perp Petual","173","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","8/9","Area 54 Cards - 173 - Perp Petual.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 173 - Perp Petual.jpg","True","cards/RE-011729.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20173%20-%20Perp%20Petual.jpg"
"RE-011730","Perp Petual","174","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Ultra Rare","9/9","Area 54 Cards - 174 - Perp Petual.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 174 - Perp Petual.jpg","True","cards/RE-011730.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20174%20-%20Perp%20Petual.jpg"
"RE-011731","Ardent Adventurer","175","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","1/9","Area 54 Cards - 175 - Ardent Adventurer.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 175 - Ardent Adventurer.jpg","True","cards/RE-011731.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20175%20-%20Ardent%20Adventurer.jpg"
"RE-011732","Ardent Adventurer","176","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","2/9","Area 54 Cards - 176 - Ardent Adventurer.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 176 - Ardent Adventurer.jpg","True","cards/RE-011732.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20176%20-%20Ardent%20Adventurer.jpg"
"RE-011733","Ardent Adventurer","177","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","3/9","Area 54 Cards - 177 - Ardent Adventurer.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 177 - Ardent Adventurer.jpg","True","cards/RE-011733.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20177%20-%20Ardent%20Adventurer.jpg"
"RE-011734","Ardent Adventurer","178","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","4/9","Area 54 Cards - 178 - Ardent Adventurer.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 178 - Ardent Adventurer.jpg","True","cards/RE-011734.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20178%20-%20Ardent%20Adventurer.jpg"
"RE-011735","Ardent Adventurer","179","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","5/9","Area 54 Cards - 179 - Ardent Adventurer.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 179 - Ardent Adventurer.jpg","True","cards/RE-011735.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20179%20-%20Ardent%20Adventurer.jpg"
"RE-011736","Ardent Adventurer","180","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","6/9","Area 54 Cards - 180 - Ardent Adventurer.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 180 - Ardent Adventurer.jpg","True","cards/RE-011736.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20180%20-%20Ardent%20Adventurer.jpg"
"RE-011737","Ardent Adventurer","181","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","7/9","Area 54 Cards - 181 - Ardent Adventurer.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 181 - Ardent Adventurer.jpg","True","cards/RE-011737.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20181%20-%20Ardent%20Adventurer.jpg"
"RE-011738","Ardent Adventurer","182","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","8/9","Area 54 Cards - 182 - Ardent Adventurer.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 182 - Ardent Adventurer.jpg","True","cards/RE-011738.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20182%20-%20Ardent%20Adventurer.jpg"
"RE-011739","Ardent Adventurer","183","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Ultra Rare","9/9","Area 54 Cards - 183 - Ardent Adventurer.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 183 - Ardent Adventurer.jpg","True","cards/RE-011739.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20183%20-%20Ardent%20Adventurer.jpg"
"RE-011740","Gangrenous Blast","184","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","1/9","Area 54 Cards - 184 - Gangrenous Blast.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 184 - Gangrenous Blast.jpg","True","cards/RE-011740.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20184%20-%20Gangrenous%20Blast.jpg"
"RE-011741","Gangrenous Blast","185","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","2/9","Area 54 Cards - 185 - Gangrenous Blast.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 185 - Gangrenous Blast.jpg","True","cards/RE-011741.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20185%20-%20Gangrenous%20Blast.jpg"
"RE-011742","Gangrenous Blast","186","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","3/9","Area 54 Cards - 186 - Gangrenous Blast.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 186 - Gangrenous Blast.jpg","True","cards/RE-011742.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20186%20-%20Gangrenous%20Blast.jpg"
"RE-011743","Gangrenous Blast","187","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","4/9","Area 54 Cards - 187 - Gangrenous Blast.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 187 - Gangrenous Blast.jpg","True","cards/RE-011743.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20187%20-%20Gangrenous%20Blast.jpg"
"RE-011744","Gangrenous Blast","188","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","5/9","Area 54 Cards - 188 - Gangrenous Blast.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 188 - Gangrenous Blast.jpg","True","cards/RE-011744.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20188%20-%20Gangrenous%20Blast.jpg"
"RE-011745","Gangrenous Blast","189","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","6/9","Area 54 Cards - 189 - Gangrenous Blast.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 189 - Gangrenous Blast.jpg","True","cards/RE-011745.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20189%20-%20Gangrenous%20Blast.jpg"
"RE-011746","Gangrenous Blast","190","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","7/9","Area 54 Cards - 190 - Gangrenous Blast.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 190 - Gangrenous Blast.jpg","True","cards/RE-011746.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20190%20-%20Gangrenous%20Blast.jpg"
"RE-011747","Gangrenous Blast","191","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","8/9","Area 54 Cards - 191 - Gangrenous Blast.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 191 - Gangrenous Blast.jpg","True","cards/RE-011747.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20191%20-%20Gangrenous%20Blast.jpg"
"RE-011748","Gangrenous Blast","192","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Ultra Rare","9/9","Area 54 Cards - 192 - Gangrenous Blast.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 192 - Gangrenous Blast.jpg","True","cards/RE-011748.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20192%20-%20Gangrenous%20Blast.jpg"
"RE-011749","Zonk Temulent","193","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","1/9","Area 54 Cards - 193 - Zonk Temulent.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 193 - Zonk Temulent.jpg","True","cards/RE-011749.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20193%20-%20Zonk%20Temulent.jpg"
"RE-011750","Zonk Temulent","194","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","2/9","Area 54 Cards - 194 - Zonk Temulent.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 194 - Zonk Temulent.jpg","True","cards/RE-011750.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20194%20-%20Zonk%20Temulent.jpg"
"RE-011751","Zonk Temulent","195","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","3/9","Area 54 Cards - 195 - Zonk Temulent.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 195 - Zonk Temulent.jpg","True","cards/RE-011751.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20195%20-%20Zonk%20Temulent.jpg"
"RE-011752","Zonk Temulent","196","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","4/9","Area 54 Cards - 196 - Zonk Temulent.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 196 - Zonk Temulent.jpg","True","cards/RE-011752.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20196%20-%20Zonk%20Temulent.jpg"
"RE-011753","Zonk Temulent","197","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","5/9","Area 54 Cards - 197 - Zonk Temulent.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 197 - Zonk Temulent.jpg","True","cards/RE-011753.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20197%20-%20Zonk%20Temulent.jpg"
"RE-011754","Zonk Temulent","198","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","6/9","Area 54 Cards - 198 - Zonk Temulent.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 198 - Zonk Temulent.jpg","True","cards/RE-011754.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20198%20-%20Zonk%20Temulent.jpg"
"RE-011755","Zonk Temulent","199","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","7/9","Area 54 Cards - 199 - Zonk Temulent.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 199 - Zonk Temulent.jpg","True","cards/RE-011755.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20199%20-%20Zonk%20Temulent.jpg"
"RE-011756","Zonk Temulent","200","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Rare","8/9","Area 54 Cards - 200 - Zonk Temulent.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 200 - Zonk Temulent.jpg","True","cards/RE-011756.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20200%20-%20Zonk%20Temulent.jpg"
"RE-011757","Zonk Temulent","201","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Ultra Rare","9/9","Area 54 Cards - 201 - Zonk Temulent.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 201 - Zonk Temulent.jpg","True","cards/RE-011757.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20201%20-%20Zonk%20Temulent.jpg"
"RE-011758","Storm Thunder","202","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","1/9","Area 54 Cards - 202 - Storm Thunder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 202 - Storm Thunder.jpg","True","cards/RE-011758.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20202%20-%20Storm%20Thunder.jpg"
"RE-011759","Storm Thunder","203","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","2/9","Area 54 Cards - 203 - Storm Thunder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 203 - Storm Thunder.jpg","True","cards/RE-011759.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20203%20-%20Storm%20Thunder.jpg"
"RE-011760","Storm Thunder","204","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","3/9","Area 54 Cards - 204 - Storm Thunder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 204 - Storm Thunder.jpg","True","cards/RE-011760.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20204%20-%20Storm%20Thunder.jpg"
"RE-011761","Storm Thunder","205","November 2022","Ron English's Area 54 - Cards / Packs","NFT / digital collectible card","Uncommon","4/9","Area 54 Cards - 205 - Storm Thunder.jpg","D:\github\ron-english-nfts\area-54-cards-packs\images\Area 54 Cards - 205 - Storm Thunder.jpg","True","cards/RE-011761.html","https://ronenglish-archive.github.io/ron-english-nfts/area-54-cards-packs/images/Area%2054%20Cards%20-%20205%20-%20Storm%20Thunder.jpg"
